puzzle_number,type,hints
15219,row,"[[2, 2], [1], [1], [4], [1, 2]]"
15219,col,"[[2, 1], [1, 1], [2], [1, 3], [1, 1]]"
15220,row,"[[2, 2], [1], [1], [4], [1, 2]]"
15220,col,"[[2, 1], [1, 1], [2], [1, 3], [1, 1]]"
15221,row,"[[2, 2], [1], [1], [4], [1, 2]]"
15221,col,"[[2, 1], [1, 1], [2], [1, 3], [1, 1]]"
15222,row,"[[2, 2], [1], [1], [4], [1, 2]]"
15222,col,"[[2, 1], [1, 1], [2], [1, 3], [1, 1]]"
15223,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15223,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15224,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15224,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15225,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15225,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15226,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15226,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15227,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15227,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15228,row,"[[2, 1], [3], [1], [3, 1], [4]]"
15228,col,"[[1, 2], [2, 2], [1, 2], [2, 1], [1, 1]]"
15229,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15229,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15230,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15230,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15231,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15231,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15232,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15232,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15233,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15233,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15234,row,"[[3], [1, 1], [1, 2], [5], [3]]"
15234,col,"[[4], [2], [2, 2], [1, 2], [1, 2]]"
15235,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15235,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15236,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15236,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15237,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15237,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15238,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15238,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15239,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15239,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15240,row,"[[2], [1, 2], [1, 3], [4], [3, 1]]"
15240,col,"[[3, 1], [1, 2], [4], [3], [3]]"
15241,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15241,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15242,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15242,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15243,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15243,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15244,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15244,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15245,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15245,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15246,row,"[[1], [2, 1], [1, 1, 1], [1], [2, 2]]"
15246,col,"[[1, 1], [1, 2], [3], [1], [2, 1]]"
15247,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15247,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15248,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15248,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15249,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15249,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15250,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15250,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15251,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15251,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15252,row,"[[4], [1, 2], [2], [1, 2], [0]]"
15252,col,"[[1, 1], [4], [1], [2, 1], [1, 1]]"
15253,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15253,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15254,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15254,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15255,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15255,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15256,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15256,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15257,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15257,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15258,row,"[[2], [2, 1], [1, 2], [1], [4]]"
15258,col,"[[2], [1, 1], [2], [1, 1, 1], [3, 1]]"
15259,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15259,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15260,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15260,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15261,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15261,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15262,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15262,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15263,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15263,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15264,row,"[[2], [1, 1, 1], [2, 1], [3, 1], [1]]"
15264,col,"[[3], [1, 2], [2, 1], [1, 1], [1, 1]]"
15265,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15265,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15266,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15266,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15267,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15267,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15268,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15268,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15269,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15269,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15270,row,"[[2], [1, 1, 1], [2], [2, 1], [2]]"
15270,col,"[[2], [1, 1], [4], [1, 1], [1, 1]]"
15271,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15271,col,"[[3], [5], [3], [3], [4]]"
15272,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15272,col,"[[3], [5], [3], [3], [4]]"
15273,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15273,col,"[[3], [5], [3], [3], [4]]"
15274,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15274,col,"[[3], [5], [3], [3], [4]]"
15275,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15275,col,"[[3], [5], [3], [3], [4]]"
15276,row,"[[3], [3, 1], [5], [1, 2], [1, 2]]"
15276,col,"[[3], [5], [3], [3], [4]]"
15277,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15277,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15278,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15278,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15279,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15279,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15280,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15280,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15281,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15281,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15282,row,"[[1, 1, 1], [1, 2], [3], [1, 1], [2]]"
15282,col,"[[1, 2], [2, 1], [1, 1], [3], [2]]"
15283,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15283,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15284,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15284,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15285,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15285,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15286,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15286,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15287,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15287,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15288,row,"[[2, 1], [2, 1], [2], [1, 1], [1]]"
15288,col,"[[2], [2, 1], [2], [1, 1], [1, 1]]"
15289,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15289,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15290,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15290,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15291,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15291,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15292,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15292,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15293,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15293,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15294,row,"[[4], [1, 1], [0], [1, 2], [3]]"
15294,col,"[[2], [1, 1], [1, 1], [2, 2], [2]]"
15295,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15295,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15296,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15296,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15297,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15297,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15298,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15298,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15299,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15299,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15300,row,"[[1, 1], [1, 1], [3, 1], [0], [1, 1]]"
15300,col,"[[3, 1], [1], [1], [1], [2, 1]]"
15301,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15301,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15302,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15302,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15303,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15303,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15304,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15304,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15305,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15305,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15306,row,"[[1, 3], [1, 2], [2, 1], [2, 1], [2, 1]]"
15306,col,"[[2, 2], [3], [3], [2, 1], [1, 2]]"
15307,row,"[[3, 1], [3], [1], [3], [2]]"
15307,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15308,row,"[[3, 1], [3], [1], [3], [2]]"
15308,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15309,row,"[[3, 1], [3], [1], [3], [2]]"
15309,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15310,row,"[[3, 1], [3], [1], [3], [2]]"
15310,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15311,row,"[[3, 1], [3], [1], [3], [2]]"
15311,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15312,row,"[[3, 1], [3], [1], [3], [2]]"
15312,col,"[[1], [1], [2, 2], [1, 2], [4]]"
15313,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15313,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15314,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15314,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15315,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15315,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15316,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15316,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15317,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15317,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15318,row,"[[2, 2], [1], [1, 1], [1, 2], [2]]"
15318,col,"[[1, 2], [1], [0], [1, 3], [2, 2]]"
15319,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15319,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15320,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15320,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15321,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15321,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15322,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15322,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15323,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15323,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15324,row,"[[1, 2], [1, 1], [3], [3], [1, 1]]"
15324,col,"[[1], [2, 1], [2], [1, 2], [3, 1]]"
15325,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15325,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15326,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15326,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15327,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15327,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15328,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15328,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15329,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15329,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15330,row,"[[2, 1], [2], [1], [1, 1], [3]]"
15330,col,"[[1], [1, 3], [1, 1], [2, 2], [0]]"
15331,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15331,col,"[[3], [3], [3], [1], [5]]"
15332,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15332,col,"[[3], [3], [3], [1], [5]]"
15333,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15333,col,"[[3], [3], [3], [1], [5]]"
15334,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15334,col,"[[3], [3], [3], [1], [5]]"
15335,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15335,col,"[[3], [3], [3], [1], [5]]"
15336,row,"[[1, 1], [1, 1], [3, 1], [2, 1], [4]]"
15336,col,"[[3], [3], [3], [1], [5]]"
15337,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15337,col,"[[1, 2], [3], [2], [3], [2]]"
15338,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15338,col,"[[1, 2], [3], [2], [3], [2]]"
15339,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15339,col,"[[1, 2], [3], [2], [3], [2]]"
15340,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15340,col,"[[1, 2], [3], [2], [3], [2]]"
15341,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15341,col,"[[1, 2], [3], [2], [3], [2]]"
15342,row,"[[1, 1], [1, 1], [4], [2, 1], [1, 1]]"
15342,col,"[[1, 2], [3], [2], [3], [2]]"
15343,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15343,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15344,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15344,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15345,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15345,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15346,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15346,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15347,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15347,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15348,row,"[[5], [1], [1, 2], [1, 1], [1, 3]]"
15348,col,"[[1, 2], [1, 1], [2, 1], [1, 3], [1, 1, 1]]"
15349,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15349,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15350,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15350,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15351,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15351,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15352,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15352,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15353,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15353,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15354,row,"[[1], [1, 1], [1, 2], [2], [2]]"
15354,col,"[[0], [1, 2], [1, 1], [1, 1], [2, 1]]"
15355,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15355,col,"[[2, 1], [0], [4], [3], [5]]"
15356,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15356,col,"[[2, 1], [0], [4], [3], [5]]"
15357,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15357,col,"[[2, 1], [0], [4], [3], [5]]"
15358,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15358,col,"[[2, 1], [0], [4], [3], [5]]"
15359,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15359,col,"[[2, 1], [0], [4], [3], [5]]"
15360,row,"[[1, 1], [1, 1, 1], [1, 3], [3], [1, 2]]"
15360,col,"[[2, 1], [0], [4], [3], [5]]"
15361,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15361,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15362,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15362,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15363,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15363,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15364,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15364,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15365,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15365,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15366,row,"[[1, 2], [2, 2], [1, 2], [2], [4]]"
15366,col,"[[3], [1, 2], [1, 2], [3, 1], [2, 1]]"
15367,row,"[[3], [5], [1, 2], [4], [5]]"
15367,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15368,row,"[[3], [5], [1, 2], [4], [5]]"
15368,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15369,row,"[[3], [5], [1, 2], [4], [5]]"
15369,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15370,row,"[[3], [5], [1, 2], [4], [5]]"
15370,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15371,row,"[[3], [5], [1, 2], [4], [5]]"
15371,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15372,row,"[[3], [5], [1, 2], [4], [5]]"
15372,col,"[[2, 2], [5], [2, 2], [4], [2, 1]]"
15373,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15373,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15374,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15374,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15375,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15375,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15376,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15376,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15377,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15377,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15378,row,"[[1], [3], [1, 1], [5], [1, 3]]"
15378,col,"[[2], [2], [1, 2], [4], [2, 2]]"
15379,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15379,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15380,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15380,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15381,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15381,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15382,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15382,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15383,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15383,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15384,row,"[[2, 1], [1], [1], [1, 1], [1, 1]]"
15384,col,"[[1], [2], [1, 1], [1], [1, 1, 1]]"
15385,row,"[[2], [2], [3], [1, 1], [3]]"
15385,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15386,row,"[[2], [2], [3], [1, 1], [3]]"
15386,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15387,row,"[[2], [2], [3], [1, 1], [3]]"
15387,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15388,row,"[[2], [2], [3], [1, 1], [3]]"
15388,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15389,row,"[[2], [2], [3], [1, 1], [3]]"
15389,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15390,row,"[[2], [2], [3], [1, 1], [3]]"
15390,col,"[[1], [2, 2], [2, 1], [1, 1], [2]]"
15391,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15391,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15392,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15392,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15393,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15393,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15394,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15394,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15395,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15395,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15396,row,"[[2], [1, 2], [2], [2, 1], [1, 2]]"
15396,col,"[[1, 1], [5], [1], [1, 2], [1, 1]]"
15397,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15397,col,"[[2], [0], [1], [3], [1, 2]]"
15398,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15398,col,"[[2], [0], [1], [3], [1, 2]]"
15399,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15399,col,"[[2], [0], [1], [3], [1, 2]]"
15400,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15400,col,"[[2], [0], [1], [3], [1, 2]]"
15401,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15401,col,"[[2], [0], [1], [3], [1, 2]]"
15402,row,"[[0], [1], [1, 1], [1, 2], [3]]"
15402,col,"[[2], [0], [1], [3], [1, 2]]"
15403,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15403,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15404,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15404,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15405,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15405,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15406,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15406,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15407,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15407,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15408,row,"[[1], [1, 1, 1], [2], [4], [1, 3]]"
15408,col,"[[1, 2], [1, 1], [1, 2], [3], [2, 1]]"
15409,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15409,col,"[[2], [4], [1, 1], [3], [1]]"
15410,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15410,col,"[[2], [4], [1, 1], [3], [1]]"
15411,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15411,col,"[[2], [4], [1, 1], [3], [1]]"
15412,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15412,col,"[[2], [4], [1, 1], [3], [1]]"
15413,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15413,col,"[[2], [4], [1, 1], [3], [1]]"
15414,row,"[[1], [2, 1], [2, 2], [1, 1], [2]]"
15414,col,"[[2], [4], [1, 1], [3], [1]]"
15415,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15415,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15416,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15416,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15417,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15417,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15418,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15418,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15419,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15419,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15420,row,"[[4], [1], [1, 3], [2, 1], [1]]"
15420,col,"[[1, 1], [1, 1], [1, 2], [3], [1, 2]]"
15421,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15421,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15422,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15422,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15423,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15423,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15424,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15424,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15425,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15425,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15426,row,"[[3], [1, 1, 1], [5], [3], [1, 2]]"
15426,col,"[[2, 1], [2], [4], [1, 3], [3, 1]]"
15427,row,"[[3], [1, 2], [4], [1], [2, 1]]"
15427,col,"[[2, 1], [1, 1, 1], [1, 2], [3, 1], [1]]"
