puzzle_number,type,hints
224,col,"[[1, 1], [3], [3], [1], [3]]"
225,row,"[[0], [1], [3, 1], [4], [2, 1]]"
225,col,"[[1, 1], [3], [3], [1], [3]]"
226,row,"[[0], [1], [3, 1], [4], [2, 1]]"
226,col,"[[1, 1], [3], [3], [1], [3]]"
227,row,"[[0], [1], [3, 1], [4], [2, 1]]"
227,col,"[[1, 1], [3], [3], [1], [3]]"
228,row,"[[0], [1], [3, 1], [4], [2, 1]]"
228,col,"[[1, 1], [3], [3], [1], [3]]"
229,row,"[[5], [2, 2], [1], [2, 1], [1]]"
229,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
230,row,"[[5], [2, 2], [1], [2, 1], [1]]"
230,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
231,row,"[[5], [2, 2], [1], [2, 1], [1]]"
231,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
232,row,"[[5], [2, 2], [1], [2, 1], [1]]"
232,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
233,row,"[[5], [2, 2], [1], [2, 1], [1]]"
233,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
234,row,"[[5], [2, 2], [1], [2, 1], [1]]"
234,col,"[[3], [2, 1], [1, 1], [2], [2, 2]]"
235,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
235,col,"[[1, 2], [2], [1, 1], [1], [3]]"
236,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
236,col,"[[1, 2], [2], [1, 1], [1], [3]]"
237,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
237,col,"[[1, 2], [2], [1, 1], [1], [3]]"
238,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
238,col,"[[1, 2], [2], [1, 1], [1], [3]]"
239,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
239,col,"[[1, 2], [2], [1, 1], [1], [3]]"
240,row,"[[5], [1, 1], [1, 1, 1], [1], [0]]"
240,col,"[[1, 2], [2], [1, 1], [1], [3]]"
241,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
241,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
242,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
242,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
243,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
243,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
244,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
244,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
245,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
245,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
246,row,"[[1, 1, 1], [2, 1], [1, 1, 1], [1], [2, 1]]"
246,col,"[[1, 3], [1, 1], [3], [0], [3, 1]]"
247,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
247,col,"[[4], [1], [2], [1, 1], [1, 1]]"
248,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
248,col,"[[4], [1], [2], [1, 1], [1, 1]]"
249,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
249,col,"[[4], [1], [2], [1, 1], [1, 1]]"
250,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
250,col,"[[4], [1], [2], [1, 1], [1, 1]]"
251,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
251,col,"[[4], [1], [2], [1, 1], [1, 1]]"
252,row,"[[1, 1, 1], [4], [1, 1], [1, 1], [0]]"
252,col,"[[4], [1], [2], [1, 1], [1, 1]]"
253,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
253,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
254,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
254,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
255,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
255,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
256,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
256,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
257,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
257,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
258,row,"[[3, 1], [1, 1], [2], [1, 1], [1, 2]]"
258,col,"[[1, 2], [3], [1, 1], [1, 2], [1, 1]]"
259,row,"[[1, 1], [3], [2], [3], [4]]"
259,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
260,row,"[[1, 1], [3], [2], [3], [4]]"
260,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
261,row,"[[1, 1], [3], [2], [3], [4]]"
261,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
262,row,"[[1, 1], [3], [2], [3], [4]]"
262,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
263,row,"[[1, 1], [3], [2], [3], [4]]"
263,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
264,row,"[[1, 1], [3], [2], [3], [4]]"
264,col,"[[1], [1, 1], [5], [1, 2], [2, 1]]"
265,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
265,col,"[[1], [1], [2, 1], [1, 1], [4]]"
266,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
266,col,"[[1], [1], [2, 1], [1, 1], [4]]"
267,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
267,col,"[[1], [1], [2, 1], [1, 1], [4]]"
268,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
268,col,"[[1], [1], [2, 1], [1, 1], [4]]"
269,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
269,col,"[[1], [1], [2, 1], [1, 1], [4]]"
270,row,"[[2], [1, 1], [1, 2], [1, 1, 1], [1]]"
270,col,"[[1], [1], [2, 1], [1, 1], [4]]"
271,row,"[[1, 2], [2], [0], [1], [3]]"
271,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
272,row,"[[1, 2], [2], [0], [1], [3]]"
272,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
273,row,"[[1, 2], [2], [0], [1], [3]]"
273,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
274,row,"[[1, 2], [2], [0], [1], [3]]"
274,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
275,row,"[[1, 2], [2], [0], [1], [3]]"
275,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
276,row,"[[1, 2], [2], [0], [1], [3]]"
276,col,"[[0], [2, 1], [1, 2], [1, 1], [1]]"
277,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
277,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
278,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
278,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
279,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
279,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
280,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
280,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
281,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
281,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
282,row,"[[1, 2], [1], [5], [2, 2], [1, 3]]"
282,col,"[[3], [1, 2], [1, 1], [1, 3], [5]]"
283,row,"[[1, 1], [1], [5], [3, 1], [3]]"
283,col,"[[4], [3], [3], [1, 1], [1, 2]]"
284,row,"[[1, 1], [1], [5], [3, 1], [3]]"
284,col,"[[4], [3], [3], [1, 1], [1, 2]]"
285,row,"[[1, 1], [1], [5], [3, 1], [3]]"
285,col,"[[4], [3], [3], [1, 1], [1, 2]]"
286,row,"[[1, 1], [1], [5], [3, 1], [3]]"
286,col,"[[4], [3], [3], [1, 1], [1, 2]]"
287,row,"[[1, 1], [1], [5], [3, 1], [3]]"
287,col,"[[4], [3], [3], [1, 1], [1, 2]]"
288,row,"[[1, 1], [1], [5], [3, 1], [3]]"
288,col,"[[4], [3], [3], [1, 1], [1, 2]]"
289,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
289,col,"[[1], [2], [1], [1, 3], [2, 2]]"
290,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
290,col,"[[1], [2], [1], [1, 3], [2, 2]]"
291,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
291,col,"[[1], [2], [1], [1, 3], [2, 2]]"
292,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
292,col,"[[1], [2], [1], [1, 3], [2, 2]]"
293,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
293,col,"[[1], [2], [1], [1, 3], [2, 2]]"
294,row,"[[2], [1, 1], [1], [1, 2], [2, 2]]"
294,col,"[[1], [2], [1], [1, 3], [2, 2]]"
295,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
295,col,"[[4], [3, 1], [4], [3], [2]]"
296,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
296,col,"[[4], [3, 1], [4], [3], [2]]"
297,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
297,col,"[[4], [3, 1], [4], [3], [2]]"
298,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
298,col,"[[4], [3, 1], [4], [3], [2]]"
299,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
299,col,"[[4], [3, 1], [4], [3], [2]]"
300,row,"[[1, 1], [3, 1], [4], [1, 2], [4]]"
300,col,"[[4], [3, 1], [4], [3], [2]]"
301,row,"[[2, 1], [1], [1, 1], [3], [4]]"
301,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
302,row,"[[2, 1], [1], [1, 1], [3], [4]]"
302,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
303,row,"[[2, 1], [1], [1, 1], [3], [4]]"
303,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
304,row,"[[2, 1], [1], [1, 1], [3], [4]]"
304,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
305,row,"[[2, 1], [1], [1, 1], [3], [4]]"
305,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
306,row,"[[2, 1], [1], [1, 1], [3], [4]]"
306,col,"[[1, 1], [2, 2], [1, 3], [2], [1]]"
307,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
307,col,"[[2, 2], [2], [3], [2], [1]]"
308,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
308,col,"[[2, 2], [2], [3], [2], [1]]"
309,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
309,col,"[[2, 2], [2], [3], [2], [1]]"
310,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
310,col,"[[2, 2], [2], [3], [2], [1]]"
311,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
311,col,"[[2, 2], [2], [3], [2], [1]]"
312,row,"[[1, 1], [1, 1], [3], [2, 1], [2]]"
312,col,"[[2, 2], [2], [3], [2], [1]]"
313,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
313,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
314,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
314,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
315,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
315,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
316,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
316,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
317,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
317,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
318,row,"[[3, 1], [1, 1], [3], [1, 1, 1], [1]]"
318,col,"[[2, 1], [1], [1, 3], [2], [1, 2]]"
319,row,"[[1, 1], [1], [1, 3], [2], [1]]"
319,col,"[[2], [2], [1, 1], [1], [3]]"
320,row,"[[1, 1], [1], [1, 3], [2], [1]]"
320,col,"[[2], [2], [1, 1], [1], [3]]"
321,row,"[[1, 1], [1], [1, 3], [2], [1]]"
321,col,"[[2], [2], [1, 1], [1], [3]]"
322,row,"[[1, 1], [1], [1, 3], [2], [1]]"
322,col,"[[2], [2], [1, 1], [1], [3]]"
323,row,"[[1, 1], [1], [1, 3], [2], [1]]"
323,col,"[[2], [2], [1, 1], [1], [3]]"
324,row,"[[1, 1], [1], [1, 3], [2], [1]]"
324,col,"[[2], [2], [1, 1], [1], [3]]"
325,row,"[[2, 1], [2], [1, 1], [1], [3]]"
325,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
326,row,"[[2, 1], [2], [1, 1], [1], [3]]"
326,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
327,row,"[[2, 1], [2], [1, 1], [1], [3]]"
327,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
328,row,"[[2, 1], [2], [1, 1], [1], [3]]"
328,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
329,row,"[[2, 1], [2], [1, 1], [1], [3]]"
329,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
330,row,"[[2, 1], [2], [1, 1], [1], [3]]"
330,col,"[[1, 1, 1], [1, 1], [1], [2], [2, 1]]"
331,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
331,col,"[[4], [1], [5], [2, 1], [1, 2]]"
332,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
332,col,"[[4], [1], [5], [2, 1], [1, 2]]"
333,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
333,col,"[[4], [1], [5], [2, 1], [1, 2]]"
334,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
334,col,"[[4], [1], [5], [2, 1], [1, 2]]"
335,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
335,col,"[[4], [1], [5], [2, 1], [1, 2]]"
336,row,"[[2], [1, 3], [1, 2], [1, 1, 1], [1, 3]]"
336,col,"[[4], [1], [5], [2, 1], [1, 2]]"
337,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
337,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
338,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
338,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
339,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
339,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
340,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
340,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
341,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
341,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
342,row,"[[1, 3], [3], [3, 1], [1], [1, 2]]"
342,col,"[[1, 1], [2, 1], [4], [2, 1], [1, 1, 1]]"
343,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
343,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
344,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
344,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
345,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
345,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
346,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
346,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
347,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
347,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
348,row,"[[2, 1], [1, 2], [1, 3], [1, 2], [1, 1]]"
348,col,"[[3, 1], [1, 1], [2, 1], [3], [1, 2]]"
349,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
349,col,"[[1], [1], [3], [1, 1], [5]]"
350,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
350,col,"[[1], [1], [3], [1, 1], [5]]"
351,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
351,col,"[[1], [1], [3], [1, 1], [5]]"
352,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
352,col,"[[1], [1], [3], [1, 1], [5]]"
353,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
353,col,"[[1], [1], [3], [1, 1], [5]]"
354,row,"[[2], [1], [1, 1, 1], [3], [2, 1]]"
354,col,"[[1], [1], [3], [1, 1], [5]]"
355,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
355,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
356,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
356,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
357,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
357,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
358,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
358,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
359,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
359,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
360,row,"[[4], [1, 1], [1, 2], [4], [2, 1]]"
360,col,"[[1, 2], [1, 3], [2, 1], [1, 3], [1, 1]]"
361,row,"[[3], [1, 1], [1], [5], [3]]"
361,col,"[[1], [1], [2, 2], [1, 2], [5]]"
362,row,"[[3], [1, 1], [1], [5], [3]]"
362,col,"[[1], [1], [2, 2], [1, 2], [5]]"
363,row,"[[3], [1, 1], [1], [5], [3]]"
363,col,"[[1], [1], [2, 2], [1, 2], [5]]"
364,row,"[[3], [1, 1], [1], [5], [3]]"
364,col,"[[1], [1], [2, 2], [1, 2], [5]]"
365,row,"[[3], [1, 1], [1], [5], [3]]"
365,col,"[[1], [1], [2, 2], [1, 2], [5]]"
366,row,"[[3], [1, 1], [1], [5], [3]]"
366,col,"[[1], [1], [2, 2], [1, 2], [5]]"
367,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
367,col,"[[1, 2], [1], [1], [1, 1], [3]]"
368,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
368,col,"[[1, 2], [1], [1], [1, 1], [3]]"
369,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
369,col,"[[1, 2], [1], [1], [1, 1], [3]]"
370,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
370,col,"[[1, 2], [1], [1], [1, 1], [3]]"
371,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
371,col,"[[1, 2], [1], [1], [1, 1], [3]]"
372,row,"[[2, 2], [1], [1, 1], [1, 2], [0]]"
372,col,"[[1, 2], [1], [1], [1, 1], [3]]"
373,row,"[[1], [4], [2], [1, 1, 1], [1]]"
373,col,"[[1, 2], [2], [4], [1], [1]]"
374,row,"[[1], [4], [2], [1, 1, 1], [1]]"
374,col,"[[1, 2], [2], [4], [1], [1]]"
375,row,"[[1], [4], [2], [1, 1, 1], [1]]"
375,col,"[[1, 2], [2], [4], [1], [1]]"
376,row,"[[1], [4], [2], [1, 1, 1], [1]]"
376,col,"[[1, 2], [2], [4], [1], [1]]"
377,row,"[[1], [4], [2], [1, 1, 1], [1]]"
377,col,"[[1, 2], [2], [4], [1], [1]]"
378,row,"[[1], [4], [2], [1, 1, 1], [1]]"
378,col,"[[1, 2], [2], [4], [1], [1]]"
379,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
379,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
380,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
380,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
381,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
381,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
382,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
382,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
383,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
383,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
384,row,"[[2], [1, 2], [2], [1, 1], [1, 1]]"
384,col,"[[2, 1], [1, 1, 1], [1], [1, 2], [1]]"
385,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
385,col,"[[2], [2, 1], [1], [3, 1], [1]]"
386,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
386,col,"[[2], [2, 1], [1], [3, 1], [1]]"
387,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
387,col,"[[2], [2, 1], [1], [3, 1], [1]]"
388,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
388,col,"[[2], [2, 1], [1], [3, 1], [1]]"
389,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
389,col,"[[2], [2, 1], [1], [3, 1], [1]]"
390,row,"[[2, 1], [2, 1], [1], [1, 1], [1, 1]]"
390,col,"[[2], [2, 1], [1], [3, 1], [1]]"
391,row,"[[4], [3], [1], [2, 1], [3]]"
391,col,"[[2, 1], [5], [2, 2], [1], [1]]"
392,row,"[[4], [3], [1], [2, 1], [3]]"
392,col,"[[2, 1], [5], [2, 2], [1], [1]]"
393,row,"[[4], [3], [1], [2, 1], [3]]"
393,col,"[[2, 1], [5], [2, 2], [1], [1]]"
394,row,"[[4], [3], [1], [2, 1], [3]]"
394,col,"[[2, 1], [5], [2, 2], [1], [1]]"
395,row,"[[4], [3], [1], [2, 1], [3]]"
395,col,"[[2, 1], [5], [2, 2], [1], [1]]"
396,row,"[[4], [3], [1], [2, 1], [3]]"
396,col,"[[2, 1], [5], [2, 2], [1], [1]]"
397,row,"[[4], [3], [4], [1], [2]]"
397,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
398,row,"[[4], [3], [4], [1], [2]]"
398,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
399,row,"[[4], [3], [4], [1], [2]]"
399,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
400,row,"[[4], [3], [4], [1], [2]]"
400,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
401,row,"[[4], [3], [4], [1], [2]]"
401,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
402,row,"[[4], [3], [4], [1], [2]]"
402,col,"[[1, 1], [3, 1], [3, 1], [1, 1], [1, 1]]"
403,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
403,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
404,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
404,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
405,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
405,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
406,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
406,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
407,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
407,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
408,row,"[[2], [1, 2], [1, 1], [1, 2], [1, 1, 1]]"
408,col,"[[4], [0], [1, 1], [2, 1], [1, 3]]"
409,row,"[[0], [3], [2], [1], [2]]"
409,col,"[[0], [1], [1, 2], [2], [2]]"
410,row,"[[0], [3], [2], [1], [2]]"
410,col,"[[0], [1], [1, 2], [2], [2]]"
411,row,"[[0], [3], [2], [1], [2]]"
411,col,"[[0], [1], [1, 2], [2], [2]]"
412,row,"[[0], [3], [2], [1], [2]]"
412,col,"[[0], [1], [1, 2], [2], [2]]"
413,row,"[[0], [3], [2], [1], [2]]"
413,col,"[[0], [1], [1, 2], [2], [2]]"
414,row,"[[0], [3], [2], [1], [2]]"
414,col,"[[0], [1], [1, 2], [2], [2]]"
415,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
415,col,"[[3, 1], [1], [3], [0], [2]]"
416,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
416,col,"[[3, 1], [1], [3], [0], [2]]"
417,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
417,col,"[[3, 1], [1], [3], [0], [2]]"
418,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
418,col,"[[3, 1], [1], [3], [0], [2]]"
419,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
419,col,"[[3, 1], [1], [3], [0], [2]]"
420,row,"[[1], [1, 1], [3], [1, 1], [1, 1]]"
420,col,"[[3, 1], [1], [3], [0], [2]]"
421,row,"[[1, 2], [1, 1], [4], [2], [2]]"
421,col,"[[2], [1, 1], [3], [1, 3], [2]]"
422,row,"[[1, 2], [1, 1], [4], [2], [2]]"
422,col,"[[2], [1, 1], [3], [1, 3], [2]]"
423,row,"[[1, 2], [1, 1], [4], [2], [2]]"
423,col,"[[2], [1, 1], [3], [1, 3], [2]]"
424,row,"[[1, 2], [1, 1], [4], [2], [2]]"
424,col,"[[2], [1, 1], [3], [1, 3], [2]]"
425,row,"[[1, 2], [1, 1], [4], [2], [2]]"
425,col,"[[2], [1, 1], [3], [1, 3], [2]]"
426,row,"[[1, 2], [1, 1], [4], [2], [2]]"
426,col,"[[2], [1, 1], [3], [1, 3], [2]]"
427,row,"[[1], [1, 1], [0], [1, 3], [2]]"
427,col,"[[1], [1], [1, 2], [1], [2, 1]]"
428,row,"[[1], [1, 1], [0], [1, 3], [2]]"
428,col,"[[1], [1], [1, 2], [1], [2, 1]]"
429,row,"[[1], [1, 1], [0], [1, 3], [2]]"
429,col,"[[1], [1], [1, 2], [1], [2, 1]]"
430,row,"[[1], [1, 1], [0], [1, 3], [2]]"
430,col,"[[1], [1], [1, 2], [1], [2, 1]]"
431,row,"[[1], [1, 1], [0], [1, 3], [2]]"
431,col,"[[1], [1], [1, 2], [1], [2, 1]]"
432,row,"[[1], [1, 1], [0], [1, 3], [2]]"
432,col,"[[1], [1], [1, 2], [1], [2, 1]]"
433,row,"[[0], [1, 2], [1, 2], [1], [3]]"
433,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
434,row,"[[0], [1, 2], [1, 2], [1], [3]]"
434,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
435,row,"[[0], [1, 2], [1, 2], [1], [3]]"
435,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
436,row,"[[0], [1, 2], [1, 2], [1], [3]]"
436,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
437,row,"[[0], [1, 2], [1, 2], [1], [3]]"
437,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
438,row,"[[0], [1, 2], [1, 2], [1], [3]]"
438,col,"[[2], [1, 1], [1, 1], [2, 1], [1]]"
439,row,"[[3], [3, 1], [2], [3], [1]]"
439,col,"[[3], [4], [2, 1], [1, 1], [1]]"
440,row,"[[3], [3, 1], [2], [3], [1]]"
440,col,"[[3], [4], [2, 1], [1, 1], [1]]"
441,row,"[[3], [3, 1], [2], [3], [1]]"
441,col,"[[3], [4], [2, 1], [1, 1], [1]]"
442,row,"[[3], [3, 1], [2], [3], [1]]"
442,col,"[[3], [4], [2, 1], [1, 1], [1]]"
443,row,"[[3], [3, 1], [2], [3], [1]]"
443,col,"[[3], [4], [2, 1], [1, 1], [1]]"
444,row,"[[3], [3, 1], [2], [3], [1]]"
